name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chicago,2006-08-12,26,15.1,21.3,26,15.1,21.3,12.7,60.5,0.061,100,8.33,rain,0,0,,16.1,85.8,1018.6,15.5,16,,,,,2006-08-12T05:55:22,2006-08-12T19:54:59,0.61,Rain,Clear conditions throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-13,27.7,14.7,21.6,27.1,14.7,21.5,12.9,61,0.056,100,8.33,rain,0,0,,12.5,169.1,1017,35,16,,,,,2006-08-13T05:56:24,2006-08-13T19:53:35,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-14,27.9,19.7,23.8,27.8,19.7,23.8,16.3,64.5,0.028,100,4.17,rain,0,0,,22,283,1012.4,68.7,14.5,,,,,2006-08-14T05:57:26,2006-08-14T19:52:11,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-15,28,15.7,22.2,27.3,15.7,22.1,12.3,56.6,0.028,100,4.17,rain,0,0,,13.2,317.7,1017.3,4.8,16,,,,,2006-08-15T05:58:28,2006-08-15T19:50:45,0.75,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-16,28.1,14.7,21.9,27.6,14.7,21.8,12.4,58.5,0,0,0,,0,0,50,17.8,103,1021.8,18.9,15.8,,,,,2006-08-16T05:59:30,2006-08-16T19:49:18,0.75,Clear,Clear conditions throughout the day.,clear-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-17,28.4,15.1,22.3,28.4,15.1,22.3,15.2,66.3,0.033,100,4.17,rain,0,0,,12.9,161.3,1019.8,53.4,16,,,,,2006-08-17T06:00:33,2006-08-17T19:47:51,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-18,27.1,22,24.3,28.9,22,24.5,20.3,79.1,10.012,100,20.83,rain,0,0,,11.2,148.9,1017.1,88,9.9,,,,,2006-08-18T06:01:35,2006-08-18T19:46:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-19,26.8,20.9,23.3,28.4,20.9,23.3,20.2,83.5,14.673,100,37.5,rain,0,0,,21,328.2,1014.6,90,7.5,,,,,2006-08-19T06:02:37,2006-08-19T19:44:52,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-20,24.9,17.1,20.9,24.9,17.1,20.9,14.2,67.3,0.073,100,8.33,rain,0,0,,19,32,1019.1,42.2,16,,,,,2006-08-20T06:03:39,2006-08-20T19:43:21,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-21,27.4,13.2,20.3,27.3,13.2,20.3,13.4,68.1,0.037,100,4.17,rain,0,0,,10.2,249.6,1020.7,28.3,16,,,,,2006-08-21T06:04:42,2006-08-21T19:41:49,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-22,29.4,16.5,23,29.3,16.5,23.1,16.5,69,0.033,100,4.17,rain,0,0,,19,286.8,1020.3,38.6,14.9,,,,,2006-08-22T06:05:44,2006-08-22T19:40:17,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-23,30.2,16.9,23.7,31.1,16.9,24,17.5,70.6,0,0,0,,0,0,,21.4,212.3,1016.9,49.2,15,,,,,2006-08-23T06:06:46,2006-08-23T19:38:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-24,28.2,19.9,23.2,29.3,19.9,23.4,18.3,74.8,12.456,100,33.33,rain,0,0,48.2,23.8,183.6,1013.3,58.3,14.6,,,,,2006-08-24T06:07:48,2006-08-24T19:37:09,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-25,27.6,19.2,23.7,29.4,19.2,24,19.1,76.2,0,0,0,,0,0,,17.1,182.8,1011.5,59.3,10.8,,,,,2006-08-25T06:08:51,2006-08-25T19:35:34,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-26,25.2,21,23.6,25.2,21,23.6,20.9,85.1,0.314,100,16.67,rain,0,0,,16.6,196.6,1012.8,73.7,10.7,,,,,2006-08-26T06:09:53,2006-08-26T19:33:58,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-27,24.9,21.4,22.8,24.9,21.4,22.8,18.6,77.6,0.075,100,4.17,rain,0,0,,20.4,28.9,1015.2,87.6,11.9,,,,,2006-08-27T06:10:55,2006-08-27T19:32:22,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-28,22.4,18.1,20.4,22.4,18.1,20.4,18.1,86.8,30.404,100,66.67,rain,0,0,50,28,48.1,1012.1,98.4,11.3,,,,,2006-08-28T06:11:57,2006-08-28T19:30:45,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-29,20.2,17.6,18.7,20.2,17.6,18.7,15.5,82.1,4.321,100,100,rain,0,0,,18.6,30.6,1013.2,99.5,13.8,,,,,2006-08-29T06:12:59,2006-08-29T19:29:07,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-30,23.1,17.6,20.1,23.1,17.6,20.1,16.5,80.3,1.094,100,41.67,rain,0,0,,25.5,31.1,1016.9,74.3,15.3,,,,,2006-08-30T06:14:01,2006-08-30T19:27:28,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-31,23.5,16.8,20.5,23.5,16.8,20.5,14,67.7,0.028,100,4.17,rain,0,0,51.8,25.2,47,1019.9,52.7,16,,,,,2006-08-31T06:15:03,2006-08-31T19:25:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-01,23.8,18.2,20.3,23.8,18.2,20.3,15.1,71.9,0,0,0,,0,0,,23.8,49,1021.2,75.7,16,,,,,2006-09-01T06:16:05,2006-09-01T19:24:09,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-02,23.7,14.1,19.6,23.7,14.1,19.6,13.5,68.8,0,0,0,,0,0,48.2,17,43.7,1021.1,24.9,16,,,,,2006-09-02T06:17:07,2006-09-02T19:22:29,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-03,24.6,12.3,19.6,24.6,12.3,19.6,13.7,70.7,0,0,0,,0,0,,13.9,117.3,1020.3,45.1,14.3,,,,,2006-09-03T06:18:09,2006-09-03T19:20:48,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-04,21.4,15.3,18.2,21.4,15.3,18.2,15.4,84.2,10.612,100,70.83,rain,0,0,,18.8,64.2,1020.5,91.8,13.6,,,,,2006-09-04T06:19:10,2006-09-04T19:19:07,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-05,24.2,15.1,18.8,24.2,15.1,18.8,14,75.7,2.189,100,29.17,rain,0,0,,11.5,339.2,1019,57.5,12.7,,,,,2006-09-05T06:20:12,2006-09-05T19:17:26,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-06,26.9,14.2,20.5,27,14.2,20.5,13.9,68.7,2.317,100,33.33,rain,0,0,,12,84.1,1017.9,29.7,14.5,,,,,2006-09-06T06:21:14,2006-09-06T19:15:43,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-07,26.9,13.6,20.7,26.7,13.6,20.7,14.1,69.8,0.028,100,4.17,rain,0,0,,12,227.2,1016.7,21.4,11.7,,,,,2006-09-07T06:22:16,2006-09-07T19:14:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-08,27.8,15.1,21.4,27.5,15.1,21.4,13.8,64.8,0.033,100,4.17,rain,0,0,,22.4,229.8,1015.6,11.6,15.6,,,,,2006-09-08T06:23:18,2006-09-08T19:12:18,0.53,Rain,Clear conditions throughout the day with early morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-09,21.2,16.4,19,21.2,16.4,19,15,77.9,0.028,100,4.17,rain,0,0,,22.7,34.1,1018.4,72.4,15.3,,,,,2006-09-09T06:24:19,2006-09-09T19:10:35,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-10,17.9,15.5,16.6,17.9,15.5,16.6,14.6,88.3,6.759,100,50,rain,0,0,,19.9,70.9,1021.4,92.8,11.8,,,,,2006-09-10T06:25:21,2006-09-10T19:08:51,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-11,19.7,15,16.7,19.7,15,16.7,14.9,89.2,31.743,100,79.17,rain,0,0,,19.4,100.2,1018.7,88.2,8.9,,,,,2006-09-11T06:26:23,2006-09-11T19:07:08,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-12,21.8,16.8,19.1,21.8,16.8,19.1,17.8,91.9,4.746,100,95.83,rain,0,0,,17.1,208.1,1013.1,94.7,6.1,,,,,2006-09-12T06:27:25,2006-09-12T19:05:24,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-13,17.1,15.6,16.5,17.1,15.6,16.5,14.7,89.4,12.411,100,79.17,rain,0,0,48.2,21.2,324.7,1011.2,100,12.1,,,,,2006-09-13T06:28:27,2006-09-13T19:03:39,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-14,22.1,14.8,18.2,22.1,14.8,18.2,13.8,76.5,0.375,100,41.67,rain,0,0,,14.7,19.5,1016.5,62.6,14.1,,,,,2006-09-14T06:29:29,2006-09-14T19:01:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-15,25.7,12.2,18.9,25.7,12.2,18.9,14.6,78.4,2.406,100,70.83,rain,0,0,,17.4,131.3,1019.9,28.9,11.1,,,,,2006-09-15T06:30:31,2006-09-15T19:00:10,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-16,25.8,14.5,20.3,25.8,14.5,20.3,14.7,71.4,1.135,100,29.17,rain,0,0,,22.1,163.6,1017,34.4,13.3,,,,,2006-09-16T06:31:33,2006-09-16T18:58:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-17,27.3,17.8,21.7,28.4,17.8,21.8,17.5,77.9,3.876,100,20.83,rain,0,0,,25.6,188.8,1008,50.7,13.8,,,,,2006-09-17T06:32:35,2006-09-17T18:56:41,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-18,21.1,12,16.8,21.1,12,16.8,9.4,64.3,1.36,100,12.5,rain,0,0,48.2,26.1,262.8,1007.6,55.3,15.9,,,,,2006-09-18T06:33:37,2006-09-18T18:54:56,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-19,12.1,8.5,10.5,12.1,6.8,9.8,6,74,0.342,100,8.33,rain,0,0,,23.7,271.5,1012,63,16,,,,,2006-09-19T06:34:40,2006-09-19T18:53:11,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-20,16.1,6.5,10.7,16.1,4.6,9.8,3.8,65.3,0,0,0,,0,0,,17.5,300.4,1017,33.6,16,,,,,2006-09-20T06:35:42,2006-09-20T18:51:26,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72530594892,72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-21,19.9,4.8,12.9,19.9,4.8,12.9,5.7,64.7,0,0,0,,0,0,,20.4,153.6,1015.4,40.8,15.9,,,,,2006-09-21T06:36:45,2006-09-21T18:49:41,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-22,21.5,13.8,16.8,21.5,13.8,16.8,13,78.9,27.109,100,16.67,rain,0,0,77.8,28.3,140.7,1004.8,84.1,14.8,,,,,2006-09-22T06:37:47,2006-09-22T18:47:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-23,20.8,13.9,17.7,20.8,13.9,17.7,16.3,91.9,10.182,100,25,rain,0,0,,22,214.9,1003.2,86.5,9.2,,,,,2006-09-23T06:38:50,2006-09-23T18:46:12,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-24,18.3,10,14.2,18.3,10,14.2,9.6,75.7,0,0,0,,0,0,,17.6,290.2,1009.9,57.9,15.8,,,,,2006-09-24T06:39:53,2006-09-24T18:44:27,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-25,21.8,7.7,14.7,21.8,6.9,14.5,7,63.1,0,0,0,,0,0,,26.4,267.1,1014.1,29.5,15.8,,,,,2006-09-25T06:40:56,2006-09-25T18:42:42,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-26,22.1,8.7,15.6,22.1,8.7,15.6,7.3,61,0,0,0,,0,0,,9.7,187.4,1014.3,29.6,15.8,,,,,2006-09-26T06:41:59,2006-09-26T18:40:58,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72530094846,72534514834"
Chicago,2006-09-27,19.6,11.9,16.1,19.6,11.9,16.1,9.2,63.8,0,0,0,,0,0,,25.2,267.7,1007.1,60.8,16,,,,,2006-09-27T06:43:03,2006-09-27T18:39:14,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-28,14.2,6.3,10.7,14.2,5.9,10.1,4.7,68.2,0,0,0,,0,0,,22.9,344.1,1013,61.1,16,,,,,2006-09-28T06:44:06,2006-09-28T18:37:30,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-29,15.2,3.4,9.5,15.2,3.4,9.4,4.2,72.2,0.157,100,4.17,rain,0,0,,21.2,199.6,1012.2,72.8,15.6,,,,,2006-09-29T06:45:10,2006-09-29T18:35:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-09-30,19.1,9.3,13.4,19.1,8.3,13.3,8.7,74.9,2.831,100,16.67,rain,0,0,48.2,20.1,248.6,1007.9,68.2,15.5,,,,,2006-09-30T06:46:14,2006-09-30T18:34:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-01,24,7.4,15.6,24,6.3,15.5,9.1,69.7,0.258,100,8.33,rain,0,0,59.4,31.8,189.8,1016.3,23.4,13.5,,,,,2006-10-01T06:47:18,2006-10-01T18:32:20,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-02,25.7,16.2,20.2,25.7,16.2,20.2,14.1,68.8,29.885,100,33.33,rain,0,0,59.4,30.4,164.1,1016.2,63.7,14.9,,,,,2006-10-02T06:48:23,2006-10-02T18:30:37,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-03,27.6,14.5,21.3,29,14.5,21.5,17.3,79.4,9.358,100,45.83,rain,0,0,,22.5,168.3,1016.1,44.6,14.5,,,,,2006-10-03T06:49:27,2006-10-03T18:28:55,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-04,24.9,14.1,17.6,24.9,14.1,17.6,13.6,77.6,0.76,100,16.67,rain,0,0,59.4,37.5,11.6,1018.1,81.2,15.9,,,,,2006-10-04T06:50:32,2006-10-04T18:27:13,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-05,14.6,9,12.5,14.6,7.8,12.4,5.8,64.2,0.033,100,4.17,rain,0,0,,26.8,47.4,1026.7,70.2,16,,,,,2006-10-05T06:51:38,2006-10-05T18:25:31,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-06,14.5,5.9,10.3,14.5,5.6,10.1,4.1,67.2,0,0,0,,0,0,,20.3,63,1030.7,33.6,15.9,,,,,2006-10-06T06:52:43,2006-10-06T18:23:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-07,19.9,5.4,11.9,19.9,5.1,11.8,5.7,68.5,0,0,0,,0,0,,12.9,162.8,1027.1,24.8,15.9,,,,,2006-10-07T06:53:49,2006-10-07T18:22:10,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-08,22.2,6.9,14,22.2,6.7,13.8,6,61.9,0.028,100,4.17,rain,0,0,,20.9,206.3,1022.6,25.8,15.9,,,,,2006-10-08T06:54:55,2006-10-08T18:20:30,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-09,19.5,8.6,13.3,19.5,8.6,13.3,8.8,75.1,0,0,0,,0,0,,25,21.2,1022.1,46.3,15.8,,,,,2006-10-09T06:56:01,2006-10-09T18:18:50,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-10,14.9,11.5,12.6,14.9,11.5,12.6,8.5,75.8,0,0,0,,0,0,,22.4,37.4,1016.6,75.2,16,,,,,2006-10-10T06:57:08,2006-10-10T18:17:11,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-11,12.6,2,9.2,12.6,-2.9,7.5,6.3,82.6,10.181,100,54.17,rain,0,0,53.6,29.8,262.5,999.8,91.4,12.2,,,,,2006-10-11T06:58:15,2006-10-11T18:15:33,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-12,3.5,-1.1,1.6,-1.1,-6.4,-3.5,-4.8,64.1,0.157,100,4.17,"rain,snow",0,0,57.2,36.3,258.5,1005.6,69.7,15.3,,,,,2006-10-12T06:59:22,2006-10-12T18:13:56,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-13,10.4,0.1,4.6,10.4,-6.2,0.4,-5.2,52.2,0,0,0,,0,0,64.8,39.7,251,1004.8,23.8,16,,,,,2006-10-13T07:00:30,2006-10-13T18:12:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-14,10.3,0.7,5.4,10.3,-2.5,2.6,-4.9,48.5,0,0,0,,0,0,,27,269.7,1012.8,14.4,16,,,,,2006-10-14T07:01:37,2006-10-14T18:10:43,0.75,Clear,Clear conditions throughout the day.,clear-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-15,10.7,-1,5.6,10.7,-3.6,4.4,-2.3,59.8,0.157,100,4.17,rain,0,0,,18.7,208.8,1017.3,59.4,16,,,,,2006-10-15T07:02:46,2006-10-15T18:09:08,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-16,12.9,8.3,10.6,12.9,5.7,9.5,5.6,72.8,8.16,100,33.33,rain,0,0,,24.9,151.8,1012,99,14.2,,,,,2006-10-16T07:03:54,2006-10-16T18:07:33,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-17,13.7,9.9,12,13.7,7.4,11.9,9.6,85.8,12.746,100,50,rain,0,0,,24.3,225.3,1001.2,99.8,13.1,,,,,2006-10-17T07:05:03,2006-10-17T18:06:00,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-18,16.6,7.9,13.3,16.6,5.7,13,11.3,87.6,5.636,100,29.17,rain,0,0,,22.9,258.7,1009.4,95.3,12.8,,,,,2006-10-18T07:06:12,2006-10-18T18:04:27,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-19,7.2,4.2,5.6,4.7,0.8,2.8,1.2,73.8,0.266,100,8.33,rain,0,0,,20.7,321.3,1012.1,97.9,15.9,,,,,2006-10-19T07:07:22,2006-10-19T18:02:55,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-20,11.4,0.7,6.4,11.4,-1.5,4.7,1.2,70.1,0,0,0,,0,0,,21.6,226.4,1010.5,61.1,15.5,,,,,2006-10-20T07:08:31,2006-10-20T18:01:25,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-21,15.1,8.4,11,15.1,6.5,10.2,6.4,73.6,3.518,100,29.17,rain,0,0,,17.7,197.3,1010.8,90.4,15,,,,,2006-10-21T07:09:42,2006-10-21T17:59:55,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-22,9.1,1.6,4.2,8.4,-2.8,0.3,0,75.4,2.699,100,29.17,rain,0,0,,26.5,294.9,1012.1,99.5,15,,,,,2006-10-22T07:10:52,2006-10-22T17:58:26,0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-23,4.9,1.3,2.7,1.2,-2.4,-1.2,-3.3,65.7,0.157,100,4.17,rain,0,0,,24.5,280.1,1017.1,99.3,15.9,,,,,2006-10-23T07:12:03,2006-10-23T17:56:58,0.05,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-24,8.1,-1.3,2.9,7.4,-5.1,0.5,-2.9,68,0,0,0,,0,0,,16.7,307.6,1021.2,24.7,15.8,,,,,2006-10-24T07:13:14,2006-10-24T17:55:32,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-25,10.2,-2.4,4.2,10.2,-2.4,3.4,-2.5,64.9,0,0,0,,0,0,,12.9,136.1,1022.2,14.2,15.6,,,,,2006-10-25T07:14:25,2006-10-25T17:54:06,0.12,Clear,Clear conditions throughout the day.,clear-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-26,7,5.4,6.5,4.6,2.3,3.6,3.1,80,9.562,100,45.83,rain,0,0,,23,113.1,1017.7,99,10.5,,,,,2006-10-26T07:15:37,2006-10-26T17:52:42,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-27,7.4,5.5,6.7,4.7,2.5,3.7,5,89,0.07,100,4.17,rain,0,0,,23,32.2,1009.4,97.3,12,,,,,2006-10-27T07:16:49,2006-10-27T17:51:19,0.19,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-28,11.1,3.7,6.7,11.1,-0.6,3.6,-2.3,56.2,0,0,0,,0,0,61.2,40.4,287,1004.9,38.9,14.9,,,,,2006-10-28T07:18:01,2006-10-28T17:49:57,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-29,12.4,0.7,5.8,12.4,-1.9,3.9,-3.3,55.2,0,0,0,,0,0,,18,246.4,1011,9.3,16,,,,,2006-10-29T06:19:14,2006-10-29T16:48:36,0.25,Clear,Clear conditions throughout the day.,clear-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-30,20.7,3.9,14,20.7,1.1,13.2,6.7,63.7,0,0,0,,0,0,59.4,38.3,194.4,1006.2,42.8,16,,,,,2006-10-30T06:20:27,2006-10-30T16:47:17,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-10-31,16.6,1.6,6.5,16.6,-1.7,3.4,-2.5,53.6,0,0,0,,0,0,50,30.5,279,1014.1,39.8,16,,,,,2006-10-31T06:21:40,2006-10-31T16:45:59,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
